product_id,product_title,rating,summary,review,location,upvotes,downvotes,clean_date,helpfulness,sentiment,review_length
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,1,Horrible,Bluetooth Connection is worst.. Signal gets cut if you go 2-3 meter from the phone.. Gets disconnected often.. Rest is manageable..,Bengaluru,1,1,00:06:20.200000,0,negative,21
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,1,Hated it!,every time i have to remove this device from Bluetooth list and reconnect to the laptop.. otherwise earphones are not working. and the problem is only with this headset.. other companies headsets are working properly with my laptop,Thane District,1,1,00:06:20.200000,0,negative,38
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,1,Hated it!,Worst product i ever purchased from Flipkart.On the second day it started disfunctioningThe buttons was disfunctioning.automatically the track were playing.the headset won't trun off. Totally disappointed with this product.,Chandigarh,1,1,00:06:20.200000,0,negative,29
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,1,connecting issues,BoAt is awesome I am use boAt 228 wired earphoneAfter I was parched boAt 235v2 bluetooth headset Shortly i say best performance only boAt company earphones.Hum to diwane ho gayeAap bhi ho jaaaaaooo.....Best for movieBest for ultra hd soundBest for gaming (PUBG LOVERS)â˜ºï¸â˜ºï¸â˜ºï¸ðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ‘,Sehore District,1,1,00:06:20.200000,0,positive,43
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,1,Very poor,Battery pickup bed,Bhiwadi,1,1,00:06:20.200000,0,neutral,3
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Awesome,product is good but .. courier service is very very bad,South Goa District,1,1,00:06:20.200000,0,negative,11
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,3,Nice,I have purchased this blutooth earphone for my laptop and mobile together. It can pair with boath at a time and no need to switch one device to another.I am having mic issue (the person i called getting my voice very low) when connected to moto g6 and moto e 3 power mobile but with other brand phone like vivo v9 it's working properly.,Jamshedpur,1,1,00:06:20.200000,0,positive,64
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,1,Utterly Disappointed,Good product best price...864/-,Mumbai,1,1,00:06:20.200000,0,positive,4
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,4,Really Nice,"Every thing is good,but I think there is no option to change the song through physical button, I think this function is missing in this earphone. For that I'm giving it 4 Rating.",Bengaluru,1,1,00:06:20.200000,0,negative,33
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Great product,im giving a review in using after 4 months it's automatically disconnected and charging port was damaged  totally waste of money,Kalyan,1,1,00:06:20.200000,0,negative,21
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,4,Nice product,"Bad product,  if you change next song and press + button  but its not work.  Song not paused.  Boat is bad product.",Visakhapatnam,1,1,00:06:20.200000,0,negative,22
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,1,Terrible product,"Boat Rockerz 235 V2 is Super Bluetooth Neckband Headphone....I like Boat Bluetooth headphones...Design : 09/10Bass: 10/10Bluetooth connectivity: 09/10Battery Backup: 09/10 (8 Hours super)Call voice clearity: 08/10 (Good)Overall : 09/10From: Manjunatha Hugar, Davanagere.",Kheda,1,1,00:06:20.200000,0,positive,32
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,1,Unsatisfactory,Best if u get it under 1499/.,Udupi,1,1,00:06:20.200000,0,positive,7
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Brilliant,Connectivity is poor...3 metres distance.... sounds cutting starts,Thrissur District,1,1,00:06:20.200000,0,negative,8
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,4,Pretty good,"I got this headset on 22 Jul 2020 and on 04 July 2020 just after 14 days after purchase it stopped working, a crank sound came while listening music, it almost sounded like IC blasted and then it stopped working, not charging at all, BOAT plz respond, worst piece of head set dont waste your money",Matar Industrial Area,1,1,00:06:20.200000,0,negative,56
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,2,Moderate,Fits snuggly in the earsEasy to useVery flexible,Sikandarabad,1,1,00:06:20.200000,0,positive,8
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,1,Hated it!,This is such an amazing headsets... But i shop it for pubg gaming and for gaming it's useless... There is a huge sound lag between sceen on going and audio receiving.. that's why I'm giving 3 stars,Lucknow,1,1,00:06:20.200000,0,negative,37
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Great product,But distance  frequency  problem,Osmanabad,1,1,00:06:20.200000,0,negative,4
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,3,Nice,"My first bluetooth headset I am satisfied, Sound is Mind-blowing with bass & Battery backup is good & this price best in Market",Hyderabad,1,1,00:06:20.200000,0,positive,23
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,1,Absolute rubbish!,Really great sound from the earphones. Also very good built quality. Really loved the product.,Parasi,1,1,00:06:20.200000,0,positive,15
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Super!,After 3 months real plus r not working properly my friends have 2 from Flipkart this product and they said after 2 week ok my I have take two piece for my family and both are not working properly ear plug cables are not so good don't take this product because product is having issue for everyone same issue is there we can't hear the voice don't buy this product this is my personal and my friends sad Me waste of money is this please don't buy ðŸ˜“ðŸ¤§ðŸ™,Panna,1,1,00:00:00,0,positive,88
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Great product,Best,Mira Bhayandar,1,1,00:00:00,0,positive,1
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,1,Worst experience ever!,Nice,Ahmedabad,1,1,00:06:20.200000,0,positive,1
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Simply awesome,Product is good. I got It for Rs 999/-. As of now I am giving 3 stars for following reasons. The radius area for blue tooth connectivity is only 6 meters not 10 meters as they claim. Secondly the ear phone cables are very short and thin which makes you to feel uncomfortable when you wear. boAt needs to improve the design.,Pune,0,2,00:06:20.200000,-2,positive,62
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Classy product,Worst products ever seen Please don't buy.It is having low built quality.Not at all water proof.Not even 5 meter rangeIt's true review I have returned it in 4 days.Please don't buy,Rajpur Sonarpur,1,0,00:06:20.200000,1,negative,31
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,3,Decent product,Voice not clear,Mumbai,1,2,00:06:20.200000,-1,negative,3
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,1,Terrible product,10/4 bass or no sound quality.dont buy . hate it.,Mumbai,1,1,00:06:20.200000,0,negative,10
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,1,Hated it!,good,Navi Mumbai,1,1,00:06:20.200000,0,positive,1
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,2,Could be way better,Best in quality......if you are planning for wireless neckband earphone....just buy it straightly.....and also BOAT is an INDIAN COMPANY......,Rampur,1,2,00:06:20.200000,-1,positive,19
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Must buy!,This super,Rae Bareli,2,8,00:06:20.200000,-6,positive,2
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Fabulous!,Nyc quality,Lucknow,2,9,00:06:20.200000,-7,neutral,2
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Wonderful,Good p,Thane,1,5,00:06:20.200000,-4,positive,2
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Classy product,probably first time rating any product. just after 2 months of use the power button has stopped working.Pathetic experience,Ahmedabad,0,0,00:06:20.200000,0,negative,19
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,3,Good,Nice product,Gurugram,0,0,00:06:20.200000,0,positive,2
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,1,Unsatisfactory,good quality,Sultanganj,0,0,00:06:20.200000,0,positive,2
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,4,Good quality product,DONT BY,Thane,0,0,00:06:20.200000,0,neutral,2
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Awesome,Great,Mumbai,0,0,00:06:20.200000,0,positive,1
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,2,Could be way better,Very nice,Mumbai,0,0,00:06:20.200000,0,positive,2
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,4,Good choice,Yah budget range it was nice,Rohtak,0,0,00:06:20.200000,0,positive,6
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Brilliant,Good,Moradabad,0,0,00:06:20.200000,0,positive,1
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,4,Wonderful,Reviewing it after using 5month. Sound is not clear. One bud stopped work. Connection is not strong. It disconnected almost everytime . Time to claim warranty,Rudrapur,0,0,00:06:20.200000,0,negative,26
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Just wow!,Nice product,Ahmedabad,0,0,00:06:20.200000,0,positive,2
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,3,Good,Just waste,Bhagalpur,0,0,00:06:20.200000,0,negative,2
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Classy product,Okk,Kolkata,0,0,00:06:20.200000,0,neutral,1
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,1,Terrible product,Best product at this price all features are very good,Delhi,0,0,00:06:20.200000,0,positive,10
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,3,Good,"Good.,......,....",Mumbai,0,0,00:06:20.200000,0,positive,1
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,4,Good quality product,Good quality,Jhanti Pahari,0,0,00:06:20.200000,0,positive,2
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Simply awesome,Excellent,Rewa,0,0,00:06:20.200000,0,positive,1
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Simply awesome,Very good product,Gautam Buddha Nagar,0,0,00:06:20.200000,0,positive,3
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Super!,Good product with good sound end bass is excellentVery low weight but the wire quality is low .,Mumbai,0,0,00:06:20.200000,0,negative,18
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Mind-blowing purchase,Nice,Mathura,0,0,00:06:20.200000,0,positive,1
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Fabulous!,Poor battery,Mohali,0,0,00:06:20.200000,0,negative,2
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Terrific,Product design and battery backup is good  ...but bass is  not good,Kanpur,0,0,00:06:20.200000,0,negative,12
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,3,Does the job,Bass is quite Good,Chennai,0,0,00:06:20.200000,0,positive,4
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,3,Just okay,"Sound quality is very poor, call sound not able to understand",Kolkata,0,0,00:06:20.200000,0,negative,11
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Best in the market!,Super product charg also very fast,Hyderabad,0,0,00:06:20.200000,0,positive,6
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,1,Waste of money!,Good quality,Chennai,0,0,00:06:20.200000,0,positive,2
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Must buy!,That's amazing purchase...Thanks a billion to Flipkart team,Kottayam District,0,0,00:06:20.200000,0,positive,8
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Mind-blowing purchase,Oy 1 month use 2month not work my headphone..plz. Not buy,Shrirampur,0,0,00:06:20.200000,0,neutral,11
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Must buy!,Osm,Noida,0,0,00:06:20.200000,0,neutral,1
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,1,Absolute rubbish!,Super,Allahabad,0,0,00:06:20.200000,0,positive,1
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Must buy!,Awesome sound quality.. Easy to use.. Battery backup is also good..,Lucknow,0,0,00:06:20.200000,0,positive,11
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Terrific purchase,Good,Ahmed Nagar,0,0,00:06:20.200000,0,positive,1
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Brilliant,Best quality,Jalna,0,0,00:06:20.200000,0,positive,2
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Simply awesome,Good product,Bhadohi,0,0,00:06:20.200000,0,positive,2
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Worth every penny,Good quality,Surat,0,0,00:06:20.200000,0,positive,2
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Highly recommended,Nothing to say. It's very good,Pathankot,0,0,00:06:20.200000,0,positive,6
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Terrific,Good quality,Thane,0,0,00:06:20.200000,0,positive,2
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,4,Value-for-money,Superb bass ok love it thank u flipcart,Kolkata,0,0,00:06:20.200000,0,positive,8
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,4,Good choice,Good,Rishikesh,0,0,00:06:20.200000,0,positive,1
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Awesome,Within 5 months 1 side earphone not worked,New Delhi,0,0,00:06:20.200000,0,neutral,8
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,4,Value-for-money,Good,Ahmedabad,0,0,00:06:20.200000,0,positive,1
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,1,Worst experience ever!,Osm,Patna,0,0,00:06:20.200000,0,neutral,1
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Fabulous!,Superb long life battery,Jangipur,0,0,00:06:20.200000,0,positive,4
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,4,Delightful,Only one word say love it this product all that,New Delhi,0,0,00:06:20.200000,0,positive,10
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Super!,good,Mumbai,0,0,00:06:20.200000,0,positive,1
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Brilliant,Nice product,Kolkata,0,0,00:06:20.200000,0,positive,2
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,4,Nice product,Such as a vurust experience of play buttons  system while playing music. Not works well..we cant go back to previous song while playing music press the back long press botton.. We cant go back the previous song,Mumbai,0,0,00:06:20.200000,0,positive,37
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Simply awesome,Good prodact,Durgapur,0,0,00:06:20.200000,0,positive,2
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,4,Value-for-money,Nice product,Jodhpur,0,0,00:06:20.200000,0,positive,2
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Worth every penny,Good Quality,Chapari,0,0,00:06:20.200000,0,positive,2
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Highly recommended,Good,Mumbai,0,0,00:06:20.200000,0,positive,1
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Just wow!,Best,Mumbai,0,0,00:06:20.200000,0,positive,1
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Terrific purchase,Nice product,Chandigarh,0,0,00:06:20.200000,0,positive,2
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Excellent,Please go for it...,Bengaluru,0,0,00:06:20.200000,0,positive,4
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Brilliant,Mike is not good,Ysr District,0,0,00:06:20.200000,0,negative,4
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Just wow!,Too good. Better than expected.,Chennai,0,0,00:06:20.200000,0,positive,5
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,3,Good,Nice,Bhagalpur,0,0,00:06:20.200000,0,positive,1
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Simply awesome,Very nice product...I love it .... Must be buy now,Ranchi,0,0,00:06:20.200000,0,positive,10
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Perfect product!,It is getting disconnected frequently every day. Don't known is it a manufacturing defect or the build model is like this. I heard from some of my friends also having same issue.,Kolkata,0,0,00:06:20.200000,0,positive,32
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Just wow!,This product is very good,Gurugram,0,0,00:06:20.200000,0,positive,5
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,3,Good,"Looks good, sounds good also adaptive battery backup.",Jammu,0,0,00:06:20.200000,0,positive,8
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Super!,very nice . Value for money product,Pimpri Chinchwad,0,0,00:06:20.200000,0,positive,7
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,4,Worth the money,Very nice,Bangalore,0,0,00:06:20.200000,0,positive,2
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Super!,"Sound quality is good enough, but built quality is very disappointing, if your use is rough, this is not a right product for you and yess it's battery backup and fast charging is amazing.",Kolkata,0,0,00:06:20.200000,0,positive,34
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Fabulous!,Nyc,Begamganj,0,0,00:06:20.200000,0,neutral,1
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,3,Decent product,Happy,Navi Mumbai,0,0,00:06:20.200000,0,positive,1
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Best in the market!,This is best product for bass lover its sound is op when see the headphone i can't believe its sound in this rate so you have headphone under 1500 so see this,Indore,0,0,00:06:20.200000,0,positive,32
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Must buy!,Nice ProductBut when we will be in another call at that time also it vibrates and he/she also will hear this vibrate sound and  will not hear clearly what we are telling from this side untill end that another call..,Rajpur Bazar,0,0,00:06:20.200000,0,positive,40
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Awesome,"Superb quality, value for money",New Delhi,0,0,00:06:20.200000,0,positive,5
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,4,Worth the money,"Reviewing after 5 months of use, faced Issues while connecting calls. All good if we watch movies and listen musics. Battery is really good, liked the design also.",Firozabad,0,0,00:06:20.200000,0,positive,28
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Best in the market!,Nothing to say. It's very good,Jaipur,0,0,00:06:20.200000,0,positive,6
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,3,Decent product,Good,Kolkata,0,0,00:06:20.200000,0,positive,1
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,4,Value-for-money,"Battery full charge within 20 - 25min, continues play 5-6hrs .love it",Kanpur,0,0,00:06:20.200000,0,positive,12
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Terrific purchase,Sound Problem Right Side,Puruliya,0,0,00:06:20.200000,0,negative,4
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Highly recommended,Good sounds,Durgapur,0,0,00:06:20.200000,0,positive,2
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,3,Good,Best in Class,Ghaziabad,0,0,00:06:20.200000,0,positive,3
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,4,Pretty good,Good,Pune,0,0,00:06:20.200000,0,positive,1
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Great product,SUPERB PRODUCT,Ghaziabad,0,0,00:06:20.200000,0,positive,2
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Best in the market!,Good,Fatehabad District,0,0,00:06:20.200000,0,positive,1
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Super!,Mike worst...... Plz do somethingI want replace this,Hugli District,0,0,00:06:20.200000,0,negative,8
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Perfect product!,Nice products,Khatauli,0,0,00:06:20.200000,0,positive,2
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,1,Worst experience ever!,Good quality worth for given price,Hyderabad,0,0,00:06:20.200000,0,positive,6
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Excellent,Good,Thane District,0,0,00:06:20.200000,0,positive,1
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,4,Worth the money,Good,Kalyan,0,0,00:06:20.200000,0,positive,1
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,4,Delightful,Nice product,Mumbai,0,0,00:06:20.200000,0,positive,2
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Simply awesome,Super,Panipat,0,0,00:06:20.200000,0,positive,1
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,3,Decent product,Good quality,Ludhiana,0,0,00:06:20.200000,0,positive,2
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Excellent,Awesome product loved it,Vadodara,0,0,00:06:20.200000,0,positive,4
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Awesome,It doesn't connect properly to Google meet or any video conferencing platform even after installing drivers for it. Otherwise for normal call and songs... its good,Palghar,0,0,00:06:20.200000,0,positive,26
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Simply awesome,I can't any voice for calling or nor the respondent can hear my voice,Bangalore,0,0,00:06:20.200000,0,neutral,14
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,3,Does the job,Awsome product.,Sangareddy District,0,0,00:06:20.200000,0,neutral,2
ACCFZGAPGBQ7FP8H,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,1,Waste of money!,Nice,Panchla,0,0,00:06:20.200000,0,positive,1
